,is_max,iteration,n_solutions,num,p1_action,p1_prior,p1_strength,p2_action,p2_prior,p2_strength,p3_action,p3_prior,p3_strength,payoff,trees
111,True,5,1,4,tree,0.485648913574,2,fish,0.467715477884,3,fish,0.546052261133,1,4,2
112,False,5,3,5,tree,0.50367251871,2,tree,0.497698488022,2,tree,0.549611216327,2,0,3
113,False,5,3,5,tree,0.523467637251,2,tree,0.521238513117,2,tree,0.555154809469,2,0,3
114,True,5,3,5,tree,0.542197917623,2,fish,0.491246812891,2,tree,0.56273784897,2,2,3
115,False,5,2,6,tree,0.574479979618,3,tree,0.507461464653,2,tree,0.575975498094,1,0,3
116,True,5,2,6,fish,0.552900223329,3,tree,0.525117527555,2,tree,0.590616021641,1,3,3
117,True,5,1,7,tree,0.552900223329,3,fish,0.525117527555,1,fish,0.590616021641,1,2,3
118,True,5,2,8,fish,0.552900223329,2,fish,0.520532582365,3,tree,0.593591868208,3,5,3
119,True,5,3,9,fish,0.539924912915,2,fish,0.51492106057,2,tree,0.605992827094,2,4,2
120,True,5,1,10,fish,0.539924912915,2,fish,0.51492106057,3,tree,0.605992827094,1,5,1
121,True,5,3,11,fish,0.532559249978,3,fish,0.511049631945,3,tree,0.61304367726,3,6,1
122,True,5,2,12,fish,0.532559249978,2,fish,0.509842176107,1,tree,0.613779914196,1,3,1
123,True,5,1,13,tree,0.532559249978,1,fish,0.509842176107,2,fish,0.613779914196,2,4,1
124,True,5,2,14,tree,0.546504984873,2,fish,0.494126786358,2,fish,0.613779914196,1,3,2
125,True,5,3,15,fish,0.539358414417,3,fish,0.49224573041,3,tree,0.619132913767,3,6,3
126,True,5,3,16,fish,0.534247919839,1,fish,0.490695438147,1,tree,0.623021736838,1,2,1
127,True,5,2,17,fish,0.534247919839,1,fish,0.490323568742,2,tree,0.623255928942,2,3,2
128,True,5,1,18,tree,0.534247919839,2,fish,0.490323568742,3,fish,0.623255928942,3,6,1
129,True,5,3,19,fish,0.530304681074,2,fish,0.489018554993,2,tree,0.626290176272,2,4,1
130,True,5,2,20,tree,0.530305493478,1,fish,0.489017677182,2,tree,0.626290723594,1,2,2
131,True,5,1,21,fish,0.530305493478,2,tree,0.489017677182,3,fish,0.626290723594,2,4,3
132,True,5,3,22,tree,0.540599309369,1,fish,0.476827054006,1,tree,0.627061739786,1,1,2
133,True,5,1,23,tree,0.540599309369,1,tree,0.476827054006,1,fish,0.627061739786,3,3,2
134,True,5,2,24,fish,0.538336564404,1,tree,0.476827054006,2,tree,0.628231534118,1,1,3
135,True,6,2,1,fish,0.5,1,tree,0.525,2,tree,0.525,2,1,2
136,True,6,1,2,tree,0.5,1,fish,0.525,3,fish,0.525,3,6,1
137,True,6,3,3,tree,0.539357342678,2,tree,0.554115124521,2,fish,0.504115124521,2,2,1
138,True,6,2,4,tree,0.539494560528,1,tree,0.554244429339,1,fish,0.503951877543,2,2,2
139,True,6,3,5,tree,0.549913570231,1,tree,0.561147766314,1,fish,0.483672256187,1,1,2
140,True,6,1,6,fish,0.549913570231,3,tree,0.561147766314,2,fish,0.483672256187,3,6,2
141,False,6,3,7,fish,0.505424445399,2,tree,0.565213471794,2,fish,0.472590051471,2,0,3
