,is_max,iteration,n_solutions,num,p1_action,p1_prior,p1_strength,p2_action,p2_prior,p2_strength,p3_action,p3_prior,p3_strength,payoff,trees
84,True,3,1,24,tree,0.317423269602,1,fish,0.653061353647,2,fish,0.430611011608,3,5,1
85,True,4,3,1,fish,0.466666666667,1,fish,0.466666666667,1,tree,0.566666666667,1,2,1
86,False,4,2,2,fish,0.42,2,fish,0.42,2,fish,0.566666666667,3,0,1
87,False,4,2,2,fish,0.378,2,fish,0.378,2,fish,0.566666666667,3,0,1
88,True,4,2,2,tree,0.4402,2,fish,0.3402,2,fish,0.566666666667,3,5,1
89,True,4,1,3,tree,0.4402,1,tree,0.3402,1,fish,0.566666666667,3,3,2
90,True,4,3,4,fish,0.424577976264,2,fish,0.336389818664,2,tree,0.588011133526,2,4,2
91,True,4,1,5,fish,0.424577976264,2,fish,0.336389818664,3,tree,0.588011133526,1,5,1
92,True,4,2,6,fish,0.424577976264,1,fish,0.334169238494,3,tree,0.591054584287,3,4,3
93,True,4,1,7,fish,0.424577976264,2,tree,0.334169238494,3,fish,0.591054584287,2,4,3
94,False,4,2,8,fish,0.35447656409,1,fish,0.320529353266,1,fish,0.591054584287,3,0,1
95,True,4,2,8,fish,0.308061815406,1,tree,0.397507946454,1,fish,0.591054584287,3,4,1
96,True,4,3,9,fish,0.306123345037,3,tree,0.490397604172,3,tree,0.601667737101,3,3,1
97,True,4,1,10,tree,0.306123345037,2,fish,0.490397604172,1,fish,0.601667737101,3,4,2
98,True,4,3,11,fish,0.304496687759,3,tree,0.569267061328,3,tree,0.620055213844,3,3,2
99,True,4,2,12,fish,0.303658486606,2,fish,0.569267061328,3,tree,0.621224451406,2,5,2
100,True,4,2,13,fish,0.302116153536,2,tree,0.571913188754,2,tree,0.621224451406,1,2,3
101,True,4,3,14,fish,0.300984515696,3,fish,0.529839163154,3,tree,0.64825677898,3,6,3
102,True,4,1,15,tree,0.300984515696,1,fish,0.529839163154,2,fish,0.64825677898,3,5,1
103,True,4,1,16,fish,0.300984515696,2,fish,0.529839163154,2,tree,0.64825677898,3,4,3
104,True,4,3,17,fish,0.296968087558,2,tree,0.535776615006,2,tree,0.649471691418,2,2,3
105,True,4,2,18,fish,0.288767669839,1,tree,0.551262409766,3,fish,0.621319547697,2,3,3
106,False,4,3,19,fish,0.287798846286,2,fish,0.516561356137,2,fish,0.544046196762,2,0,1
107,True,4,3,19,fish,0.286093435245,2,tree,0.574195576308,2,tree,0.584600055709,2,2,1
108,True,4,2,20,fish,0.286013815955,3,tree,0.574342810313,1,tree,0.584741144369,2,3,3
109,True,4,1,21,tree,0.286013815955,3,fish,0.574342810313,1,fish,0.584741144369,1,2,3
110,True,4,3,22,fish,0.283052837555,1,tree,0.577116690526,1,tree,0.587158776069,1,1,2
111,True,4,1,23,fish,0.283052837555,3,fish,0.577116690526,3,tree,0.587158776069,2,6,2
112,True,4,2,24,fish,0.282106032281,1,tree,0.578859827927,1,fish,0.587158776069,2,3,1
113,True,5,1,1,tree,0.5,1,fish,0.5,3,fish,0.5,3,6,1
114,False,5,3,2,fish,0.466666666667,2,fish,0.466666666667,2,fish,0.466666666667,2,0,1
115,True,5,3,2,tree,0.536231884058,2,fish,0.436231884058,2,fish,0.436231884058,2,4,1
116,True,5,2,3,tree,0.556816709729,1,fish,0.417406896294,1,fish,0.436231884058,3,4,1
117,True,5,1,4,tree,0.556816709729,2,fish,0.417406896294,3,fish,0.436231884058,3,6,2
118,False,5,3,5,tree,0.586296074068,3,tree,0.505673316393,3,tree,0.521051513991,3,0,1
119,False,5,3,5,fish,0.526397665807,3,fish,0.482746594719,3,fish,0.49323355395,3,0,1
120,True,5,3,5,tree,0.581421852259,3,fish,0.456771363175,3,fish,0.463503211594,3,6,1
121,True,5,2,6,tree,0.595192231992,1,fish,0.441051593835,1,tree,0.463503211594,2,1,3
122,True,5,3,7,tree,0.618886904133,3,tree,0.529665991099,3,fish,0.448158181628,3,3,3
123,True,5,2,8,fish,0.618886904133,2,tree,0.554648233554,1,fish,0.424812094716,1,3,1
124,True,5,1,9,tree,0.618886904133,1,fish,0.554648233554,2,fish,0.424812094716,3,5,1
125,True,5,2,10,tree,0.640626668535,2,fish,0.518676715661,2,fish,0.424812094716,3,5,1
126,False,5,3,11,tree,0.645026335431,2,fish,0.442036497532,2,fish,0.398750719188,2,0,3
127,True,5,3,11,tree,0.64790706202,2,tree,0.483780916597,2,fish,0.366911484337,2,2,3
128,True,5,1,12,tree,0.64790706202,1,fish,0.483780916597,2,fish,0.366911484337,2,4,1
129,True,5,3,13,tree,0.658444609255,3,fish,0.471152893454,3,fish,0.364282034059,3,6,2
130,True,5,1,14,fish,0.658444609255,3,fish,0.471152893454,3,tree,0.364282034059,2,6,1
131,True,5,2,15,tree,0.659788644759,2,fish,0.471152893454,3,fish,0.362799408127,2,5,1
132,True,5,2,16,tree,0.66454951642,3,fish,0.463202632466,3,fish,0.362799408127,1,4,3
133,True,5,1,17,fish,0.66454951642,2,tree,0.463202632466,3,fish,0.362799408127,2,4,3
134,False,5,3,18,fish,0.571507212628,1,fish,0.455091932027,1,fish,0.360703822449,1,0,1
135,False,5,3,18,fish,0.494780110707,1,fish,0.437298121981,1,fish,0.355893363434,1,0,1
136,True,5,3,18,tree,0.539353086776,1,fish,0.411797597906,1,fish,0.347966760024,1,2,1
137,True,5,1,19,fish,0.539353086776,3,tree,0.411797597906,1,tree,0.347966760024,1,3,2
138,False,5,3,20,fish,0.446975840564,1,tree,0.449579448082,1,fish,0.322812410999,1,0,2
139,True,5,3,20,tree,0.467284360886,1,tree,0.469239821256,1,fish,0.303281582341,1,1,2
140,True,5,2,21,fish,0.421141936394,2,tree,0.521728657904,2,fish,0.303281582341,3,5,2
141,True,5,3,22,fish,0.402855550328,2,tree,0.550505170819,2,fish,0.300077102874,2,4,2
142,True,5,1,23,tree,0.402855550328,1,fish,0.550505170819,3,tree,0.300077102874,1,3,2
143,True,5,2,24,tree,0.438084968926,3,tree,0.61949917495,1,fish,0.286483726974,2,2,3
144,True,6,1,1,tree,0.5,3,fish,0.5,2,fish,0.5,2,4,3
